epoch,bonangbarung_separation_loss,bonangpenerus_separation_loss,class_bonangbarung_accuracy,class_bonangbarung_loss,class_bonangpenerus_accuracy,class_bonangpenerus_loss,class_demung_accuracy,class_demung_loss,class_gong_accuracy,class_gong_loss,class_kendhang_accuracy,class_kendhang_loss,class_peking_accuracy,class_peking_loss,class_saron_accuracy,class_saron_loss,class_slenthem_accuracy,class_slenthem_loss,demung_separation_loss,gong_separation_loss,kendhang_separation_loss,loss,peking_separation_loss,saron_separation_loss,slenthem_separation_loss,val_bonangbarung_separation_loss,val_bonangpenerus_separation_loss,val_class_bonangbarung_accuracy,val_class_bonangbarung_loss,val_class_bonangpenerus_accuracy,val_class_bonangpenerus_loss,val_class_demung_accuracy,val_class_demung_loss,val_class_gong_accuracy,val_class_gong_loss,val_class_kendhang_accuracy,val_class_kendhang_loss,val_class_peking_accuracy,val_class_peking_loss,val_class_saron_accuracy,val_class_saron_loss,val_class_slenthem_accuracy,val_class_slenthem_loss,val_demung_separation_loss,val_gong_separation_loss,val_kendhang_separation_loss,val_loss,val_peking_separation_loss,val_saron_separation_loss,val_slenthem_separation_loss
20,0.006440054625272751,0.006675804033875465,1.0,0.0011853170581161976,1.0,0.0012347697047516704,1.0,0.0012117464793846011,1.0,0.0017300330800935626,1.0,0.0015165451914072037,1.0,0.0021879468113183975,1.0,0.0013225491857156157,1.0,0.0013619806850329041,0.07378585636615753,0.00794942956417799,0.007379121612757444,0.1957804560661316,0.0681401789188385,0.006694559473544359,0.006964578293263912,0.006452599074691534,0.006630652584135532,1.0,0.0009171471465379,1.0,0.0010383845074102283,0.9729729890823364,0.09911295771598816,1.0,0.0013325924519449472,1.0,0.0013737494591623545,0.9849849939346313,0.02112298458814621,1.0,0.0008873641490936279,1.0,0.0012859711423516273,0.09968005865812302,0.007967259734869003,0.007116088643670082,0.3387237787246704,0.06985408067703247,0.0068587856367230415,0.007093098945915699
21,0.006258364766836166,0.006376944482326508,1.0,0.0011147023178637028,1.0,0.0011860202066600323,1.0,0.0009649181156419218,1.0,0.001679153647273779,1.0,0.0014712779084220529,0.9992492198944092,0.0026044300757348537,1.0,0.001208283705636859,1.0,0.0013193705817684531,0.07166965305805206,0.0076787881553173065,0.007107179146260023,0.18904349207878113,0.06517735868692398,0.006498204544186592,0.00672887172549963,0.004838247783482075,0.004904454108327627,1.0,0.0014905838761478662,1.0,0.0016399462474510074,0.9819819927215576,0.04327000677585602,1.0,0.0018826995510607958,1.0,0.0022944107186049223,0.9849849939346313,0.02395816333591938,1.0,0.0017750613624230027,1.0,0.0018958721775561571,0.08529893308877945,0.006182861980050802,0.005146021489053965,0.26686933636665344,0.07236720621585846,0.004801773000508547,0.00512308394536376
22,0.0064683882519602776,0.006490570493042469,1.0,0.0010952703887596726,1.0,0.0011651882668957114,1.0,0.0008998115663416684,1.0,0.0015963795594871044,1.0,0.0014073053607717156,1.0,0.0011972205247730017,1.0,0.0012073589023202658,1.0,0.0012429362395778298,0.07381200045347214,0.007687475066632032,0.007195245008915663,0.19034704566001892,0.06548839062452316,0.006482523865997791,0.0069109718315303326,0.006533581763505936,0.00549409119412303,1.0,0.0006546721560880542,1.0,0.0030373060144484043,0.9969969987869263,0.028827032074332237,1.0,0.0022450885735452175,1.0,0.002688524778932333,0.9969969987869263,0.025357576087117195,1.0,0.001654248684644699,1.0,0.0016310956561937928,0.09939169883728027,0.006443887948989868,0.005509010516107082,0.2800941467285156,0.079676553606987,0.005134982988238335,0.005814834963530302
23,0.006091014947742224,0.00626811059191823,1.0,0.0010423875646665692,1.0,0.0010841537732630968,1.0,0.0007803929620422423,1.0,0.0015273723984137177,1.0,0.0013379206648096442,1.0,0.0011994455708190799,1.0,0.0011120819253847003,1.0,0.0012133382260799408,0.07244366407394409,0.007461206987500191,0.006928004790097475,0.18681320548057556,0.06545031815767288,0.006326363421976566,0.006547420751303434,0.00431376788765192,0.0034753158688545227,1.0,0.0009764365968294442,1.0,0.00279342383146286,0.9969969987869263,0.009098349139094353,1.0,0.002334415912628174,1.0,0.0022495295852422714,0.9969969987869263,0.011750878766179085,1.0,0.0017368757398799062,1.0,0.0016876555746421218,0.09197182953357697,0.004971775691956282,0.0045079998672008514,0.22024816274642944,0.06996022909879684,0.0040894378907978535,0.004330259747803211
24,0.005985299590975046,0.006108380854129791,1.0,0.0010034387232735753,1.0,0.00106358015909791,1.0,0.0009885813342407346,1.0,0.0014742303173989058,1.0,0.0013044045772403479,0.9992492198944092,0.0029019112698733807,1.0,0.001096889260224998,1.0,0.0011772981379181147,0.07263654470443726,0.007290844339877367,0.006752456538379192,0.18813318014144897,0.06574507802724838,0.006183546967804432,0.0064206840470433235,0.004494954366236925,0.003852694993838668,1.0,0.0007602412370033562,1.0,0.0016759986756369472,0.9939939975738525,0.01100511197000742,1.0,0.002051921794191003,1.0,0.0015015446115285158,0.9909909963607788,0.021478837355971336,1.0,0.0012858225964009762,1.0,0.001429352443665266,0.09262244403362274,0.004926137626171112,0.004769633058458567,0.23605415225028992,0.07560939341783524,0.004229226615279913,0.004360841121524572
25,0.005770663730800152,0.005867083091288805,1.0,0.0009656485635787249,1.0,0.0010280623100697994,1.0,0.0006155770388431847,1.0,0.0014444487169384956,1.0,0.0012310314923524857,1.0,0.0014826355036348104,1.0,0.0010533957974985242,1.0,0.0011003128020092845,0.07267012447118759,0.006991921924054623,0.006543755065649748,0.183926060795784,0.0650225430727005,0.0059545221738517284,0.006184307858347893,0.004448949359357357,0.004257636610418558,1.0,0.0007729182252660394,1.0,0.001184930675663054,0.9909909963607788,0.021604491397738457,1.0,0.0015112648252397776,1.0,0.0014571045758202672,0.9909909963607788,0.01692088693380356,1.0,0.0010836075525730848,1.0,0.001273434842005372,0.08555859327316284,0.005314727313816547,0.004778196569532156,0.2291155308485031,0.07013680785894394,0.004284267779439688,0.004527722951024771
26,0.005628298502415419,0.0057388413697481155,1.0,0.0009199557243846357,1.0,0.0009467023774050176,1.0,0.0006538628367707133,1.0,0.0013608295703306794,1.0,0.0011834093602374196,1.0,0.0011701802723109722,1.0,0.0010007722303271294,1.0,0.0010564456460997462,0.07093644887208939,0.006836104206740856,0.0063462285324931145,0.17962634563446045,0.06403256952762604,0.00579241756349802,0.0060232654213905334,0.004418856929987669,0.004602189641445875,1.0,0.0010046841343864799,1.0,0.0010311915539205074,0.9879879951477051,0.03085258975625038,1.0,0.0011944479774683714,1.0,0.0012005530297756195,0.9909909963607788,0.020836910232901573,1.0,0.0011617116397246718,1.0,0.0011111218482255936,0.08725422620773315,0.005850020330399275,0.00516597181558609,0.24858719110488892,0.07355938851833344,0.004467090591788292,0.004876227583736181
27,0.005521067418158054,0.005599775817245245,1.0,0.0008771709399297833,1.0,0.000917336787097156,1.0,0.0005185447516851127,1.0,0.0012945024063810706,1.0,0.0011374852620065212,1.0,0.001183191780000925,1.0,0.0009523012558929622,1.0,0.0010192713234573603,0.0693027451634407,0.006679566577076912,0.0062059396877884865,0.17579078674316406,0.06301945447921753,0.0056706927716732025,0.00589170353487134,0.004007999785244465,0.003972284961491823,1.0,0.0009687361307442188,1.0,0.0012279950315132737,0.9909909963607788,0.013680924661457539,1.0,0.0012319706147536635,1.0,0.0012549652019515634,0.9909909963607788,0.018601279705762863,1.0,0.001100457739084959,1.0,0.000930268841329962,0.08441909402608871,0.005279839970171452,0.004656301811337471,0.21920613944530487,0.06930846720933914,0.0040462133474648,0.004519330337643623
28,0.005440226290374994,0.00552314892411232,1.0,0.0008660571766085923,1.0,0.0008904855931177735,1.0,0.0008736247546039522,1.0,0.0012734319316223264,1.0,0.0011162968585267663,0.9992492198944092,0.0017402309458702803,1.0,0.0009247148991562426,1.0,0.001012879773043096,0.07017930597066879,0.006558809895068407,0.006092507392168045,0.1769506186246872,0.06309378147125244,0.005585132632404566,0.005779987666755915,0.004684782586991787,0.004716411232948303,1.0,0.0008452733163721859,1.0,0.0008934804354794323,0.9759759902954102,0.12565484642982483,1.0,0.001047651283442974,1.0,0.001089868019334972,0.9879879951477051,0.040555477142333984,1.0,0.000916761695407331,1.0,0.000918672070838511,0.0919821709394455,0.005854120943695307,0.00517281936481595,0.3649490475654602,0.07095818966627121,0.00467354990541935,0.004984938073903322
29,0.005298582371324301,0.005372824613004923,1.0,0.000846007838845253,1.0,0.000895837030839175,1.0,0.000530474993865937,1.0,0.0012464456958696246,1.0,0.00108950340654701,0.9992492198944092,0.0011289558606222272,1.0,0.000923406274523586,1.0,0.0009699504007585347,0.06802605092525482,0.006382000166922808,0.005946559365838766,0.17224469780921936,0.06250882148742676,0.005425034556537867,0.00565423583611846,0.005660662893205881,0.0070335413329303265,1.0,0.000683184654917568,1.0,0.0006550642428919673,0.9759759902954102,0.1004013866186142,1.0,0.001024139579385519,1.0,0.001021850504912436,0.9879879951477051,0.027059055864810944,1.0,0.0006796825909987092,1.0,0.000796364969573915,0.11686578392982483,0.006777282804250717,0.005956904496997595,0.3640310764312744,0.07612597942352295,0.007114816922694445,0.006175414193421602
